"","Ticker","Name","Trade Value","Liquidity","Category","Portfolio","Eff_Date","An_Date"
"1326","ENDP","Endo International plc","125.23874549154749","0.63186997720589533","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1426","MDT","Medtronic plc","122.55670607724933","0.24145483796149939","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1526","DIS","Walt Disney Co","121.65634634675258","0.22417632521522621","Largest Net Buys by Trade Value","S&P 500",2015-03-20,2015-03-09
"1726","EQIX","Equinix Inc","27.701568775387845","0.16677265524379328","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"1826","ACC","American Campus Communities Inc","20.21145877489926","0.63937865271538086","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"1926","SLG","SL Green Realty Corp","18.855403313132257","0.3059887522166031","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2026","SIRO","Sirona Dental Systems Inc","16.664090129165835","0.8417143837316029","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2126","QRVO","Qorvo, Inc","13.91889330179905","0.14033205570286941","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2226","KRC","Kilroy Realty Corp","12.631855174549225","0.3354297057207915","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2326","AJG","Gallagher Arthur J. & Co","11.110253740462062","0.28055627040120373","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2426","BMR","BioMed Realty Trust Inc","9.2809882769472996","0.22796433319691267","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2526","O","Realty Income Corp","8.5595406631942801","8.6989360772570731E-2","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2626","UE","Urban Edge Properties Inc.","8.4748951396798446","0.54357338828748769","Largest Net Buys by Trade Value","S&P 400",2015-03-20,2015-03-09
"2826","SSS","Sovran Self Storage","7.6172960268522969","0.39993608319848839","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"2926","MPW","Medical Properties Trust","4.6645974569727047","0.17269336276835678","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3026","GDOT","Green Dot Corp","3.5995224124460865","0.39170960179545644","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3126","DRH","Diamondrock Hospitality","3.4229988432161047","0.12298070633193174","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3226","MOH","Molina Healthcare","3.0974402801948058","5.349010054659506E-2","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3326","INDB","Independent Bank Cp (MA)","3.0431775359932232","0.64291263644735186","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3426","MNTA","Momenta Pharmaceuticals Inc","2.763608067087072","0.24108187629108099","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3526","NWE","Northwestern Corp","2.737322457152561","0.21432944648674915","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3626","NUVA","NuVasive Inc","2.5653073742052959","0.13171613819218997","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"3726","FMBI","First Midwest Bancorp (IL)","2.4431184715677876","0.36388207662012934","Largest Net Buys by Trade Value","S&P 600",2015-03-20,2015-03-09
"636","PFE","Pfizer Inc","-575.78138925819007","-0.58619442810502664","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"736","INTC","Intel Corp","-301.95378487543417","-0.39326644731048721","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"836","AAPL","Apple Inc.","-238.585527440573","-3.1243543019278328E-2","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"936","XOM","Exxon Mobil Corp","-221.47052423510993","-0.1902966496645061","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1036","CVS","CVS Health Corporation","-196.30422283488457","-0.4282549860306023","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1136","DE","Deere & Co","-186.22922344211375","-0.74442599293092471","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1236","LYB","LyondellBasell Industries N.V.","-181.01877870679704","-0.46987006633133421","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1336","EBAY","eBay Inc.","-175.56015868508217","-0.37661260966117327","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1436","CMCSA","Comcast Corp","-173.83909111569756","-0.22449213378800678","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1536","GILD","Gilead Sciences Inc","-154.59374057041461","-0.16217578268124003","Largest Net Sells by Trade Value","S&P 500",2015-03-20,2015-03-09
"1736","MD","Mednax Inc","-21.530089947303232","-0.62404059875418749","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"1836","CHD","Church & Dwight Co","-18.774518327571485","-0.36116894128552324","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"1936","ANSS","ANSYS Inc","-10.95992944764051","-0.37351494295930965","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2036","AGCO","AGCO Corp","-10.659446239162493","-0.23324209311351612","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2136","ATR","AptarGroup Inc","-10.250850851057073","-0.53990568019604712","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2236","UTHR","United Therapeutics Corp","-9.2813642706718724","-9.9214248109308317E-2","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2336","RE","Everest Re Group Ltd","-8.9395659218885566","-0.18992781840231299","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2436","TDY","Teledyne Technologies Inc","-8.9233914353928157","-0.18554070141388432","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2536","MTD","Mettler-Toledo Intl","-8.8943875090695848","-0.23906319446154087","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2636","SCI","Service Corp Intl","-8.2593365066669939","-0.28314582229290219","Largest Net Sells by Trade Value","S&P 400",2015-03-20,2015-03-09
"2836","PRAA","PRA Group, Inc","-4.7669936433800544","-0.201960852291825","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"2936","EME","Emcor Group Inc","-4.3975308841415695","-0.39184844552224607","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3036","ENS","Enersys","-4.318018255515951","-0.26999660721221347","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3136","NPBC","National Penn Bancshares (PA)","-3.6469974511228727","-0.54933499593261514","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3236","MGLN","Magellan Health Inc","-3.5078841795468199","-0.39800009186405455","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3336","PRA","ProAssurance Corp","-3.4506909973654318","-0.39396417805294787","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3436","MOG/A","Moog Inc A","-3.4313754502418075","-0.41448281157358602","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3536","JACK","Jack in the Box Inc","-3.3291753166012703","-4.1990760637614734E-2","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3636","CROX","CROCS","-2.9204676649588648","-0.19337592252775554","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"3736","PKY","Parkway Properties Inc (MD)","-2.9063434077483272","-0.2071139841215377","Largest Net Sells by Trade Value","S&P 600",2015-03-20,2015-03-09
"610","CPGX","Columbia Pipeline Group","27.29325505887676","0.59631821970062759","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"710","BLL","Ball Corp","45.441157464897138","0.51269091858442473","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"810","MOS","Mosaic Co","64.124098295677129","0.30100061095969188","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"910","SWK","Stanley Black & Decker","35.49241487356268","0.27578643851419227","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1010","FLIR","FLIR Systems Inc","9.5844263957209233","0.25659374348917535","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1110","ZBH","Zimmer Biomet Holdings Inc","33.595728176986839","0.24708680831993987","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1210","STZ","Constellation Brands Inc A","52.943323341076955","0.22730865408471757","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1310","ACN","Accenture plc A","60.311408978083193","0.18633761958697626","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1410","BDX","Becton Dickinson & Co","30.078725115596207","0.17250567026841676","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1510","TAP","Molson Coors Brewing Co B","31.05105396379664","0.16823720766141551","Most Illiquid Net Buys","S&P 500",2016-03-18,2016-03-07
"1710","SBNY","Signature Bank NY","28.871722889452315","0.34884174620937031","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"1810","REG","Regency Centers Corp","18.462804160045604","0.2712085360543412","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"1910","NNN","National Retail Properties Inc","15.592901600231775","0.26744501408723537","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2010","ARE","Alexandria Real Estate Eqty","5.7712119894031009","0.16569350580960537","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2110","CDNS","Cadence Design Systems Inc","13.069881130162157","0.1638830135205176","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2210","THS","TreeHouse Foods Inc","10.957684917110159","0.14778051863370811","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2310","POST","Post Holdings Inc.","10.658459982101947","0.14411663444137218","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2410","SKT","Tanger Factory Outlet Centers","2.9827930143676924","0.1287247316503021","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2510","KEYS","Keysight Technologies Inc","2.9395905763359975","0.12472855534509497","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2610","ACC","American Campus Communities Inc","7.7915093731588829","0.1153371346599089","Most Illiquid Net Buys","S&P 400",2016-03-18,2016-03-07
"2810","EPAY","Bottomline Technologies Inc","4.3518221804493775","0.62038326307981573","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"2910","DGII","Digi Intl Inc","0.23778624224328321","0.26779718302927191","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3010","PNY","Piedmont Natural Gas Inc","6.0438720275982423","0.251518460740423","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3110","AKR","Acadia Realty Trust","2.5997791402768886","0.21059713005517228","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3210","BLKB","Blackbaud Inc","2.5180241789871078","0.15421864895505405","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3310","NTGR","Netgear Inc","1.9720930651820072","0.14125070418238184","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3410","PRGS","Progress Software Corp","0.9230526005909081","0.13498483014178617","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3510","BRKS","Brooks Automation Inc","0.42854332523893796","0.12584067738118179","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3610","IPXL","Impax Laboratories Inc","3.6696649606079021","0.10645132000983212","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"3710","PAHC","Phibro Animal Health Corporation A","0.55247243698015036","0.10510620537495098","Most Illiquid Net Buys","S&P 600",2016-03-18,2016-03-07
"617","DISCK","Discovery Communications Inc C","-60.461280533382542","-1.0803179137605359","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"717","L","Loews Corp","-48.730501894724753","-0.91987923860680787","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"817","TEL","TE Connectivity Ltd.","-108.47545661223221","-0.62103783795882594","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"917","TRV","Travelers Cos Inc","-106.07907713991517","-0.50227937575201231","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1017","HPE","Hewlett Packard Enterprise Co","-92.903956794150403","-0.47646346158719788","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1117","MMM","3M Co","-163.22732672216856","-0.46600493281481115","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1217","HPQ","HP Inc","-83.656349960253664","-0.45277245840967467","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1317","AVGO","Broadcom Limited","-278.9258696153949","-0.44616354800919694","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1417","FOXA","Twenty-First Century Fox Inc A","-154.37900170399524","-0.4265772682479006","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1517","LYB","LyondellBasell Industries N.V.","-123.96443527338936","-0.4061776738350773","Most Illiquid Net Sells","S&P 500",2016-03-18,2016-03-07
"1717","GHC","Graham Holdings Co B","-6.022395082996904","-0.4046515448642693","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"1817","CDK","CDK Global Inc","-12.964431076488429","-0.36024816446504587","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"1917","KBH","KB Home","-14.14501627592613","-0.28795183255437051","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2017","CNO","CNO Financial Group Inc","-7.6311697109657768","-0.25637269084714592","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2117","CLC","CLARCOR Inc","-3.8265060952544641","-0.22551363084492457","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2217","SNPS","Synopsys Inc","-13.428691811374922","-0.22336278387269112","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2317","WWD","Woodward Inc.","-3.7089116426817395","-0.22199404811798243","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2417","ARW","Arrow Electronics Inc","-10.030552840559409","-0.21833658076968834","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2517","TIME","Time Inc","-4.7083611991166041","-0.21473161790906387","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2617","WAB","Wabtec","-23.574804613378031","-0.2081365788583367","Most Illiquid Net Sells","S&P 400",2016-03-18,2016-03-07
"2817","ENS","Enersys","-2.9867125514609114","-0.2269969033506947","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"2917","SCSC","ScanSource Inc","-1.1780242163305175","-0.18061967837351736","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3017","ETH","Ethan Allen Interiors","-0.90919500293029432","-0.15665047257223533","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3117","GTY","Getty Realty Corp","-0.21245572391415801","-0.11977722524789401","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3217","SANM","Sanmina Corp","-1.4478188202566771","-0.11883152206715959","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3317","CLW","Clearwater Paper Corp","-0.81465854187608833","-0.11464974483815984","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3417","KIRK","Kirkland's Inc","-0.20294144707979234","-0.11188218692964819","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3517","SSI","Stage Stores Inc","-0.66282848858473842","-0.11072801873521387","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3617","RGS","Regis Corp","-0.38228476377312981","-0.10926724711647247","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"3717","BJRI","BJ's Restaurants Inc","-2.3102096992873133","-0.10216242857038467","Most Illiquid Net Sells","S&P 600",2016-03-18,2016-03-07
"627","FB","Facebook Inc A","388.51120998370749","0.10124838429647276","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"727","AMZN","Amazon.com Inc","190.36569342604216","6.3680960034890571E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"827","GOOGL","Alphabet Inc A","155.88569674745153","8.6852079532404064E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"927","XOM","Exxon Mobil Corp","127.15488036733484","9.2414599190467253E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1027","VZ","Verizon Communications Inc","107.10001809534857","0.12267726132679926","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1127","JNJ","Johnson & Johnson","107.09817052495256","0.10921824094416534","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1227","GE","General Electric Co","103.69819660334572","8.7856958115306957E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1327","BRK/B","Berkshire Hathaway B","95.732237688927171","0.14697933999345186","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1427","WFC","Wells Fargo & Co","84.165843878661462","8.0222256677330239E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1527","T","AT&T Inc","81.338558814669994","8.1647941975700258E-2","Largest Net Buys by Trade Value","S&P 500",2016-03-18,2016-03-07
"1727","SBNY","Signature Bank NY","28.871722889452315","0.34884174620937031","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"1827","REG","Regency Centers Corp","18.462804160045604","0.2712085360543412","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"1927","NNN","National Retail Properties Inc","15.592901600231775","0.26744501408723537","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2027","CDNS","Cadence Design Systems Inc","13.069881130162157","0.1638830135205176","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2127","THS","TreeHouse Foods Inc","10.957684917110159","0.14778051863370811","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2227","CNC","Centene Corp","10.85600093930311","8.32032190745641E-2","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2327","POST","Post Holdings Inc.","10.658459982101947","0.14411663444137218","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2427","JBLU","JetBlue Airways Corp","10.042460405636016","7.2364140581436781E-2","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2527","ACC","American Campus Communities Inc","7.7915093731588829","0.1153371346599089","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2627","ARE","Alexandria Real Estate Eqty","5.7712119894031009","0.16569350580960537","Largest Net Buys by Trade Value","S&P 400",2016-03-18,2016-03-07
"2827","PNY","Piedmont Natural Gas Inc","6.0438720275982423","0.251518460740423","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"2927","EPAY","Bottomline Technologies Inc","4.3518221804493775","0.62038326307981573","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3027","IPXL","Impax Laboratories Inc","3.6696649606079021","0.10645132000983212","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3127","AKR","Acadia Realty Trust","2.5997791402768886","0.21059713005517228","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3227","BLKB","Blackbaud Inc","2.5180241789871078","0.15421864895505405","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3327","NTGR","Netgear Inc","1.9720930651820072","0.14125070418238184","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3427","VSAT","ViaSat Inc","1.7191932567484609","5.9959725830223992E-2","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3527","GEO","Geo Group Inc","1.4042577947844894","7.6370256946146964E-2","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3627","NUVA","NuVasive Inc","1.3579964396257604","3.7243132707526702E-2","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"3727","ALE","Allete Inc","1.2160189025962793","7.4850735340676849E-2","Largest Net Buys by Trade Value","S&P 600",2016-03-18,2016-03-07
"637","MSFT","Microsoft Corp","-318.5609806056284","-0.17687041837356729","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"737","AVGO","Broadcom Limited","-278.9258696153949","-0.44616354800919694","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"837","ORCL","Oracle Corp","-181.0312890979134","-0.33211922664180815","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"937","V","Visa Inc A","-177.70642803469983","-0.24537740921617032","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1037","DIS","Walt Disney Co","-174.94290656701673","-0.17154601577631437","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1137","MMM","3M Co","-163.22732672216856","-0.46600493281481115","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1237","AAPL","Apple Inc.","-157.95312507682294","-3.8947866575659518E-2","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1337","FOXA","Twenty-First Century Fox Inc A","-154.37900170399524","-0.4265772682479006","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1437","LYB","LyondellBasell Industries N.V.","-123.96443527338936","-0.4061776738350773","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1537","ABBV","AbbVie Inc.","-120.54319969411986","-0.26500413040452109","Largest Net Sells by Trade Value","S&P 500",2016-03-18,2016-03-07
"1737","WAB","Wabtec","-23.574804613378031","-0.2081365788583367","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"1837","KBH","KB Home","-14.14501627592613","-0.28795183255437051","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"1937","TOL","Toll Brothers Inc","-13.81751228949622","-0.15067346925455177","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2037","SNPS","Synopsys Inc","-13.428691811374922","-0.22336278387269112","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2137","CDK","CDK Global Inc","-12.964431076488429","-0.36024816446504587","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2237","PNRA","Panera Bread Co A","-11.675977361636646","-8.1106582278196365E-2","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2337","IM","Ingram Micro Inc A","-11.286852949619675","-7.8757446684606325E-2","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2437","ARW","Arrow Electronics Inc","-10.030552840559409","-0.21833658076968834","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2537","EAT","Brinker Intl Inc","-8.1765905547136981","-0.15827431381597948","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2637","MTD","Mettler-Toledo Intl","-7.9373102194371761","-0.13407497032566779","Largest Net Sells by Trade Value","S&P 400",2016-03-18,2016-03-07
"2837","ENS","Enersys","-2.9867125514609114","-0.2269969033506947","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"2937","BJRI","BJ's Restaurants Inc","-2.3102096992873133","-0.10216242857038467","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3037","ABG","Asbury Automotive Group Inc","-2.1877409011109865","-5.9065001653571772E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3137","DORM","Dorman Products Inc","-1.8336447112029048","-8.3782465167123246E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3237","CUZ","Cousins Properties","-1.6603876777075677","-7.3548551947003091E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3337","SANM","Sanmina Corp","-1.4478188202566771","-0.11883152206715959","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3437","EFII","Electronics For Imaging","-1.3872096492549417","-8.0867658730488498E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3537","BGG","Briggs & Stratton Corp","-1.3850286680589035","-9.5060237894577626E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3637","PLCE","Children's Place, Inc","-1.3050232255675902","-4.5475679684709155E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"3737","OUTR","Outerwall Inc","-1.272259856440509","-6.4101042196147401E-2","Largest Net Sells by Trade Value","S&P 600",2016-03-18,2016-03-07
"618","DISCK","Discovery Communications Inc","417.69630823133662","5.6626609171414284","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"718","SCG","SCANA Corp","260.39777294449334","5.6263505255602073","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"818","MSFT","Microsoft Corp","4092.7104588684151","3.603750718397325","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"918","AN","AutoNation Inc","164.25175797979216","3.3854347671450071","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1018","GGP","General Growth Properties Inc","161.86445651901806","2.4371482814414747","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1118","EQR","Equity Residential","216.3688578454763","2.295031159465418","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1218","GM","General Motors Company","632.75984862109442","1.7768296220933255","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1318","AVB","AvalonBay Communities Inc","181.02227201497098","1.6759926777627676","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1418","GRMN","Garmin Ltd","86.16465722667111","1.4319882673547981","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1518","NTRS","Northern Trust Corp (IL)","116.17266879000978","1.4044743901472772","Most Illiquid Net Buys","S&P 500",2014-09-19,2014-08-27
"1718","LDOS","Leidos Holdings Inc","33.20912164248525","2.7866815911728602","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"1818","DCI","Donaldson Co","38.045597427641468","2.3994962565903859","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"1918","TECH","Techne Corp","27.828601672177964","2.0025219131093528","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2018","UNT","Unit Corp","27.612267783882068","1.7342108310894815","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2118","NDSN","Nordson Corp","25.008224934780152","1.6379702641085672","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2218","PB","Prosperity Bancshares Inc","26.822076453564836","1.5412287602729244","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2318","TMST","TimkenSteel Corp","25.9801437952983","1.324109420888425","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2418","ALEX","Alexander & Baldwin Inc.","8.0855445228483198","1.1686120859198281","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2518","PACW","PacWest Bancorp","20.562952960067122","1.1257928837011142","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2618","CBT","Cabot Corp","19.512660365694824","0.9968850890685006","Most Illiquid Net Buys","S&P 400",2014-09-19,2014-08-27
"2818","HOMB","Home Bancshares","13.218822178247329","3.4563746503878936","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
"2918","HHS","Harte-Hanks Inc","2.6279760235465588","3.2971080703779791","Most Illiquid Net Buys","S&P 600",2014-09-19,2014-08-27
